MODO,METAL,ESPECIE,DIA,MES,AÑO,LOCALIDAD,PAIS,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LOCALIDAD CONTROL 2,PAIS CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,4513029,Acrocephalus schoenobaenus,8,5,2002,"Vred, Nord",Francia,4,1,Extranjero,679,1635.7007740189952,Anillamiento,2002-05-08,anillamiento,2004-03-17,"Veta la Palma, Puebla del Rio, Sevilla",España,3.230963,50.393972,-6.063133,37.2694065,4,0,M. Vazquez,679,1653,control ,control
A,AC0331,Acrocephalus schoenobaenus,29,5,2005,"Jersey Bird Observatory, ST Ouen, Jersey Islas del Canal",Gran Bretaña,4,0,Extranjero,446,1363.0046774605821,Anillamiento,2005-05-29,anillamiento,2006-08-18,"Caño Navarro, Coria del Rio, Sevilla",España,-2.222648,49.2374758,-6.0533598,37.2882628,4,0,M. Vazquez,446,1367,control ,control
A,A175939,Acrocephalus schoenobaenus,10,9,2004,"Barrinha de Mira, Coimbra",Portugal,3,0,Extranjero,247,464.17885359417215,Anillamiento,2004-09-10,anillamiento,2005-05-15,"Laguna del Gobierno, Lantejuela,Sevilla",España,-8.7832581,40.48886,-5.2270807,37.3626595,4,0,M. Vega,247,461,control ,control
A,VD76554,Acrocephalus palustris,21,7,2004,"Roblingen, Mansfelder, Halle",Alemania,3,0,Extranjero,36,2120.892810696706,Anillamiento,2004-07-21,anillamiento,2004-08-26,"Caño Navarro, Coria del Rio, Sevilla",España,11.9586005,51.4816195,-6.0533598,37.2882628,3,0,M. Vazquez,36,2100,control ,control
A,ZB55555,Acrocephalus scirpaceus,25,5,2002,"Bohmke U Werder Wolgast, Rostock",Alemania,4,0,Extranjero,1086,2283.7233990795467,Anillamiento,2002-05-25,anillamiento,2005-05-15,"Laguna del Gobierno, Lantejuela,Sevilla",España,12.0991466,54.0924406,-5.2270807,37.3626595,4,0,M. Vega,1086,2359,control ,control
A,3229814,Acrocephalus scirpaceus,27,5,1990,"Wetteren, Oost Vlaanderen, Flandes Or",Belgica,4,0,Extranjero,862,1778.2611673909107,Anillamiento,1990-05-27,anillamiento,1992-10-05,"Sanlucar de Barrameda, Cadiz",España,3.880317099999999,51.0031237,-6.3529689,36.7725774,4,0,M. Vazquez,862,1777,Cazada,muerto
A,4115167,Acrocephalus scirpaceus,1,9,1991,"Genk, Limburg",Belgica,3,0,Extranjero,1342,1774.3127076591659,Anillamiento,1991-09-01,anillamiento,1995-05-05,"La Escribana, Coria del Rio, Sevilla",España,5.5021822,50.9662102,-6.0533598,37.2882628,4,0,M. Vazquez,1342,1769,control ,control
A,4449241,Acrocephalus scirpaceus,18,8,1992,"Nismes, Namen, Namur",Belgica,3,0,Extranjero,749,1617.356632857516,Anillamiento,1992-08-18,anillamiento,1994-09-06,"Villaverde del Rio, Sevilla",España,4.5483364,50.0748018,-5.8742975,37.5891528,4,0,M. Vazquez,749,1617,Encontrado muerto,muerto
A,9441291,Acrocephalus scirpaceus,11,8,2005,"Wetteren, Oost Vlaanderen, Flandes Or",Belgica,3,0,Extranjero,379,1715.1347140206424,Anillamiento,2005-08-11,anillamiento,2006-08-25,"Caño Navarro, Coria del Rio, Sevilla",España,3.880317099999999,51.0031237,-6.0533598,37.2882628,4,0,M. Vazquez,379,1714,control ,control
A,9445337,Acrocephalus scirpaceus,30,8,2005,"Essen, Antwerpen, Amberes",Belgica,3,0,Extranjero,363,1780.6747865608897,Anillamiento,2005-08-30,anillamiento,2006-08-28,"Caño Navarro, Coria del Rio, Sevilla",España,4.468516999999999,51.4677647,-6.0533598,37.2882628,4,0,M. Vazquez,363,1784,control ,control
A,9417466,Acrocephalus scirpaceus,1,8,2005,"Teralfene, Vlaams Brabant",Belgica,4,0,Extranjero,389,1712.6554975676888,Anillamiento,2005-08-01,anillamiento,2006-08-25,"Caño Navarro, Coria del Rio, Sevilla",España,4.0987022,50.8922688,-6.0533598,37.2882628,4,0,M. Vazquez,389,1711,control ,control
A,9459246,Acrocephalus scirpaceus,16,8,2005,"Zulte, Oost Vlaanderen, Flandes",Belgica,3,0,Extranjero,363,1691.7429894954341,Anillamiento,2005-08-16,anillamiento,2006-08-14,"Caño Navarro, Coria del Rio, Sevilla",España,3.4438618,50.9219223,-6.0533598,37.2882628,4,0,M. Vazquez,363,1690,control ,control
A,9645641,Acrocephalus scirpaceus,7,8,2006,"Oorderen, Antwerpen, Amberes",Belgica,4,0,Extranjero,52,1722.072038761861,Anillamiento,2006-08-07,anillamiento,2006-09-28,"Laguna del Gobierno, Lantejuela,Sevilla",España,4.355089,51.28441489999999,-5.2270807,37.3626595,4,0,M. Vazquez,52,1722,control ,control
A,9836110,Acrocephalus scirpaceus,17,8,2006,"Sint Amands, Antwerpen, Amberes",Belgica,3,0,Extranjero,646,1694.6933503432015,Anillamiento,2006-08-17,anillamiento,2008-05-24,"Laguna del Gobierno, Lantejuela,Sevilla",España,4.2050401,51.054855,-5.2270807,37.3626595,4,0,M. Vega,646,1694,control ,control
A,TA6632,Acrocephalus scirpaceus,2,8,2001,"Lazne Bohdanec, Pardubice",Republica Checa,3,0,Extranjero,1375,2185.0975169365393,Anillamiento,2001-08-02,anillamiento,2005-05-08,"Laguna del Gobierno, Lantejuela,Sevilla",España,15.6797896,50.0756015,-5.2270807,37.3626595,4,0,M. Vazquez,1375,2181,control ,control
A,N360289,Acrocephalus scirpaceus,30,4,2005,"Nakri, Ceske Budejovice",Republica Checa,3,0,Extranjero,351,2045.7043114549074,Anillamiento,2005-04-30,anillamiento,2006-04-16,"Laguna del Gobierno, Lantejuela,Sevilla",España,14.329343,49.1188683,-5.2270807,37.3626595,4,0,M. Vega,351,2042,control ,control
A,176745,Acrocephalus scirpaceus,5,7,1987,"Huerta Daniel, Puebla del Rio, Sevilla",España,4,0,M. Vazquez,2079,2519.631765787434,Anillamiento,1987-07-05,anillamiento,1993-03-14,"PN Du Djoudj, Fleuve",Senegal,-6.0614941,37.2644229,-16.2404468,16.399321,4,0,Extranjero,2079,2525,control ,control
A,AE63003,Acrocephalus scirpaceus,14,8,1999,"Vrhinika, Ljubljansko Barje, Slovenia",Eslovenia,4,0,Extranjero,1730,1890.6125183947083,Anillamiento,1999-08-14,anillamiento,2004-05-09,"Laguna del Gobierno, Lantejuela,Sevilla",España,14.4536009,45.98702960000001,-5.2270807,37.3626595,4,0,M. Vega,1730,1875,control ,control
A,3981584,Acrocephalus scirpaceus,14,3,1993,"PN Du Djoudj, Fleuve",Senegal,4,0,Extranjero,112,2586.503215598832,Anillamiento,1993-03-14,anillamiento,1993-07-04,"Ecija, Sevilla",España,-16.2404468,16.399321,-5.0826742,37.5414656,4,0,LEO BIAGGI,81,2593,control ,control
A,4681485,Acrocephalus scirpaceus,30,7,2004,"Arraincourt, Moselle",Francia,4,0,Extranjero,377,1648.8963010601365,Anillamiento,2004-07-30,anillamiento,2005-08-11,"Caño Navarro, Coria del Rio, Sevilla",España,6.533977,48.972905,-6.0533598,37.2882628,4,0,M. Vazquez,377,1647,control ,control
A,4975168,Acrocephalus scirpaceus,9,9,2004,"Marais de Wissant, Tardinghen, Pas de Calais",Francia,3,0,Extranjero,255,1595.9971035776057,Anillamiento,2004-09-09,anillamiento,2005-05-22,"Laguna del Gobierno, Lantejuela,Sevilla",España,1.631326,50.866145,-5.2270807,37.3626595,4,0,M. Vega,255,1596,control ,control
A,R215620,Acrocephalus scirpaceus,8,6,2005,"Canterbury, Kent",Gran Bretaña,4,1,Extranjero,454,1653.7683277638243,Anillamiento,2005-06-08,anillamiento,2006-09-05,"Caño Navarro, Coria del Rio, Sevilla",España,1.0789089,51.280233,-6.0533598,37.2882628,4,0,M. Vazquez,454,1659,control ,control
A,R303080,Acrocephalus scirpaceus,6,8,2002,"Westwick, Bishop Monkton, Northyorkshire",Gran Bretaña,4,1,Extranjero,1466,1900.2497054662776,Anillamiento,2002-08-06,anillamiento,2006-08-11,"Caño Navarro, Coria del Rio, Sevilla",España,-1.4978549,54.09370999999999,-6.0533598,37.2882628,4,0,M. Vazquez,1466,1904,control ,control
A,AD29919,Acrocephalus scirpaceus,31,7,2001,"Agelo, Overijssel",Holanda,1,0,Extranjero,85,1943.1409333461702,Anillamiento,2001-07-31,anillamiento,2001-10-24,"El Alamillo, Sevilla",España,6.8870491,52.3848158,-5.993313499999999,37.4175931,3,0,M. Vazquez,85,1943,control ,control
A,AF57499,Acrocephalus scirpaceus,19,8,2002,"Elburg, Gelderland",Holanda,3,0,M. Vega,356,1885.5334976727904,Anillamiento,2002-08-19,anillamiento,2003-08-10,"Laguna del Gobierno, Lantejuela,Sevilla",España,5.834519299999999,52.4492631,-5.2270807,37.3626595,4,0,Extranjero,356,1885,control ,control
A,AG13008,Acrocephalus scirpaceus,28,7,2004,"Castricum, Noord Holland",Holanda,3,0,Extranjero,392,1890.8191818668247,Anillamiento,2004-07-28,anillamiento,2005-08-24,"Caño Navarro, Coria del Rio, Sevilla",España,4.6695055,52.5495874,-6.0533598,37.2882628,4,0,M. Vazquez,392,1888,control ,control
A,AE40211,Acrocephalus scirpaceus,10,8,1999,"Vrhinika, Ljubljansko Barje, Slovenia",Eslovenia,3,0,Extranjero,1475,1890.6125183947083,Anillamiento,1999-08-10,anillamiento,2003-08-24,"Laguna del Gobierno, Lantejuela,Sevilla",España,14.4536009,45.98702960000001,-5.2270807,37.3626595,4,0,M. Vega,1475,1875,control ,control
A,2524255,Acrocephalus arundinaceus,29,8,1993,"Rio Blanco, Ecija, Sevilla",España,3,2,E. Gomez,1334,1740.0332634841943,Anillamiento,1993-08-29,anillamiento,1997-04-24,Ghadira,Malta,-5.0739044,37.535495,14.3486429,35.9671945,4,0,Extranjero,1334,1734,control ,control
A,TA84159,Sylvia borin,30,8,2003,"Sudislavice, Praha",Republica Checa,4,0,Extranjero,242,2151.9529721281283,Anillamiento,2003-08-30,anillamiento,2004-04-28,"El Alamillo, Sevilla",España,14.4378005,50.0755381,-5.993313499999999,37.4175931,4,0,M. Vazquez,242,2156,control ,control
A,B902778,Sylvia borin,20,8,1994,"Lelystad, Houtrib Sluizen, Ijsselmeerpolders",Holanda,3,0,Extranjero,969,1911.3200148093151,Anillamiento,1994-08-20,anillamiento,1997-04-15,"Dos Hermanas, Sevilla",España,5.4343593,52.5277353,-5.924239099999999,37.2865803,2,0,M. Vazquez,969,1912,control ,control
A,F127254,Sylvia atricapilla,2,10,1988,"Roerdomp, Noord Brabant",Holanda,4,2,Extranjero,45,1810.839653410328,Anillamiento,1988-10-02,anillamiento,1988-11-16,"Coria del Rio, Sevilla",España,5.2321687,51.4826537,-6.0533598,37.2882628,2,0,M. Vazquez,46,1800,Cazado con percha,muerto
A,29V98698,Sylvia atricapilla,30,9,1988,"Clabecq, Brabant",Belgica,4,1,Extranjero,60,1685.743244994565,Anillamiento,1988-09-30,anillamiento,1988-11-29,"Sevilla, Sevilla",España,4.22163,50.69212,-5.9844589,37.3890924,2,0,M. Vazquez,59,1682,Muerta por un gato,muerto
A,7V4057,Sylvia atricapilla,17,7,1970,"Brasschaat, Antwerpen, Amberes",Belgica,4,1,Extranjero,10774,1737.6659462292355,Anillamiento,1970-07-17,anillamiento,2000-01-15,"Marchena, Sevilla",España,4.4915511,51.2901086,-5.4162096,37.3271048,A,0,Zamalla,10774,1733,Encontrada solo anilla con detector de metales,muerto
A,3427860,Sylvia atricapilla,30,7,1990,"Pirincen, Limburg",Belgica,3,0,Extranjero,104,1720.5207645308305,Anillamiento,1990-07-30,anillamiento,1990-11-11,"Cantera del Duende, El Rubio, Sevilla",España,5.3419677,50.9738973,-4.9909478,37.353777,3,0,M. Vazquez,104,1702,control ,control
A,4483981,Sylvia atricapilla,2,9,1992,"Boitsfort, Brabant",Belgica,3,2,Extranjero,116,1687.9322036054293,Anillamiento,1992-09-02,anillamiento,1992-12-27,"Arroyo Gascon, Marchena, Sevilla",España,4.417794,50.7966762,-5.4162096,37.3271048,3,2,M. Vazquez,116,1685,control ,control
A,4667722,Sylvia atricapilla,22,10,1992,"Zwin, West Vlaanderen, Flandes Occidental",Belgica,3,1,Extranjero,38,1705.796624478881,Anillamiento,1992-10-22,anillamiento,1992-11-29,"Arroyo Gascon, Marchena, Sevilla",España,3.3491624,51.3589788,-5.4162096,37.3271048,3,1,M. Vazquez,38,1705,control ,control
A,5875357,Sylvia atricapilla,16,9,1996,"Meetkeerke, West Vlaanderen, Flandes Occidental",Belgica,3,1,Extranjero,888,1687.2370507993944,Anillamiento,1996-09-16,anillamiento,1999-02-21,"Arroyo Gascon, Marchena, Sevilla",España,3.1514099,51.2350824,-5.4162096,37.3271048,4,1,M. Vazquez,843,1821,control ,control
A,5954776,Sylvia atricapilla,10,10,1996,"Rijkevorsel, Antwerpen, Amberes",Belgica,3,1,Extranjero,813,1823.694408222689,Anillamiento,1996-10-10,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.7604695,51.3493012,-6.0385235,36.8527976,4,0,M. Vazquez,843,1821,Cazada,muerto
A,6115344,Sylvia atricapilla,15,9,1996,"Grembergen, Oost Vlaanderen, Flandes Oriental",Belgica,3,1,Extranjero,838,1771.8505576411092,Anillamiento,1996-09-15,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.1056631,51.0550925,-6.0385235,36.8527976,4,0,M. Vazquez,838,1768,Cazada,muerto
A,6253862,Sylvia atricapilla,20,9,1997,"Pontaury, Namen, Namur",Belgica,2,2,Extranjero,468,1725.729227304731,Anillamiento,1997-09-20,anillamiento,1999-01-01,"El Cuervo, Lebrija, Sevilla",España,4.66383,50.33926,-6.0385235,36.8527976,4,0,M. Vazquez,468,1722,Cazada,muerto
A,6506119,Sylvia atricapilla,25,9,1997,"Messelbroek, Brabant",Belgica,3,1,Extranjero,52,1707.0171694237104,Anillamiento,1997-09-25,anillamiento,1997-11-16,"Cantera del Duende, El Rubio, Sevilla",España,4.927480099999999,50.9933331,-4.9909478,37.353777,3,1,M. Vazquez,52,1707,control ,control
A,6924546,Sylvia atricapilla,9,9,1999,"Hertsberge, West Vlaanderen, Flandes Occidental",Belgica,3,2,Extranjero,53,1688.2449398620968,Anillamiento,1999-09-09,anillamiento,1999-11-01,"El Alamillo, Sevilla",España,3.2730671,51.1053969,-5.993313499999999,37.4175931,3,2,M. Vazquez,53,1688,control ,control
A,7013900,Sylvia atricapilla,4,9,1999,"ST Laurenis, Oost Vlaanderen, Flandes",Belgica,3,2,Extranjero,122,1794.1958083759077,Anillamiento,1999-09-04,anillamiento,2000-01-04,"Laguna de Medina, Jerez de la Frontera, Cadiz",España,3.5249276,51.2418159,-6.0507129,36.616468,5,2,Zamalla,122,1789,control ,control
A,7124164,Sylvia atricapilla,20,9,2000,"Cerexhe, Heuseux, Luik Lieja",Belgica,3,1,Extranjero,53,1740.448138977514,Anillamiento,2000-09-20,anillamiento,2000-11-12,"El Alamillo, Sevilla",España,5.7264702,50.6541483,-5.993313499999999,37.4175931,3,1,M. Vazquez,53,1739,control ,control
A,8650459,Sylvia atricapilla,9,9,2003,"Grembergen, Oost Vlaanderen, Flandes Oriental",Belgica,3,2,Extranjero,466,1701.4774881280175,Anillamiento,2003-09-09,anillamiento,2004-12-18,"Arroyo Gascon, Marchena, Sevilla",España,4.1056631,51.0550925,-5.4162096,37.3271048,4,2,M. Vazquez,466,1688,control ,control
A,L044195,Sylvia atricapilla,4,10,1996,"Torrecuadros, Hinojos, Huelva",España,3,1,M. Vazquez,211,1875.5833083614402,Anillamiento,1996-10-04,anillamiento,1997-05-03,"Aschaffenburg, Unterfranken",Alemania,-6.3804621,37.3181146,9.135555400000001,49.9806625,2,0,Extranjero,211,1876,Encontrado muerto,muerto
A,L450270,Sylvia atricapilla,9,11,2000,"El Alamillo, Sevilla",España,3,2,M. Vazquez,1247,1722.1238485929666,Anillamiento,2000-11-09,anillamiento,2004-04-09,"Awirs, Luik, Lieja",Belgica,-5.993313499999999,37.4175931,5.4061097,50.5999117,4,2,Extranjero,1274,1722,control ,control
A,2286630,Sylvia atricapilla,16,11,1990,"Casa Neves, Aznalcazar, Sevilla",España,2,2,M. Vazquez,159,1459.721429078082,Anillamiento,1990-11-16,anillamiento,1991-04-24,"Chevrense, Sena, Paris",Francia,-6.2495424999999996,37.3047112,2.355566,48.853797,2,0,Extranjero,163,1433,Encontrado muerto,muerto
A,2550519,Sylvia atricapilla,3,12,1996,"Valle de Hecho, Huesca",España,2,2,Zamalla,482,236.88194227237142,Anillamiento,1996-12-03,anillamiento,1998-03-30,"Salleboeuf, Gironde",Francia,-0.7342734,42.7248135,-0.39731,44.84279300000001,2,0,Extranjero,482,235,Encontrado muerto,muerto
A,2A050667,Sylvia atricapilla,28,3,2004,"El Alamillo, Sevilla",España,4,1,M. Vazquez,22,1812.0859616715404,Anillamiento,2004-03-28,anillamiento,2004-04-19,"Weybourne, Norfolk",Gran Bretaña,-5.993313499999999,37.4175931,1.141423,52.9433269,4,1,BTO,22,1813,control ,control
A,2A082663,Sylvia atricapilla,3,2,2005,"El Hampa, Coria del Rio, Sevilla",España,5,1,M. Vazquez,62,2020.5266652965086,Anillamiento,2005-02-03,anillamiento,2005-04-06,"Welton, Humberside",Gran Bretaña,-6.0533598,37.2882628,-3.435973,55.378051,2,0,BTO,62,1876,Colision contra cristales,muerto
A,3862150,Sylvia atricapilla,6,9,1992,"Reserve la Maziere, Villeton, Lot et Garonne",Francia,3,2,Extranjero,879,883.4149050646919,Anillamiento,1992-09-06,anillamiento,1995-02-02,"Rio Blanco, Ecija, Sevilla",España,0.2837351,44.3804076,-5.0739044,37.535495,2,0,LEO BIAGGI,879,893,Encontrado muerto,muerto
A,4045343,Sylvia atricapilla,12,7,2001,"Oncy Sur Ecole, Essonne",Francia,3,0,Extranjero,982,1398.6590992574345,Anillamiento,2001-07-12,anillamiento,2004-03-20,"El Alamillo, Sevilla",España,2.475284,48.381548,-5.993313499999999,37.4175931,4,0,M. Vazquez,982,1398,control ,control
A,BC59550,Sylvia atricapilla,25,9,2005,"Villeton, Lot et Garonne",Francia,3,1,Extranjero,406,950.3334225249266,Anillamiento,2005-09-25,anillamiento,2006-11-05,"Coria del Rio, Sevilla",España,0.2760903,44.3753342,-6.0533598,37.2882628,4,1,M. Vazquez,406,947,control ,control
A,F220001,Sylvia atricapilla,18,6,1989,"West Stafford, Dorset",Gran Bretaña,3,2,Extranjero,1400,1471.2214599132053,Anillamiento,1989-06-18,anillamiento,1993-04-18,"Lora del Rio, Sevilla",España,-2.3876821,50.705099,-5.52761,37.6556349,4,2,M. Vazquez,1400,1471,control ,control
A,J263585,Sylvia atricapilla,2,9,1993,"Wales Farm, Plumptom Sussex, West & East",Gran Bretaña,4,2,Extranjero,48,1543.0674994557896,Anillamiento,1993-09-02,anillamiento,1993-10-20,"Isla Redonda, Ecija, Sevilla",España,-0.07487080000000002,50.9065225,-4.8827083,37.4494549,2,0,M. Vazquez,48,1800,Cazada,muerto
A,N822451,Sylvia atricapilla,4,10,1998,"Walton in Gordano, Avon",Gran Bretaña,3,1,Extranjero,168,1602.6438402255167,Anillamiento,1998-10-04,anillamiento,1999-03-21,"Utrera, Sevilla",España,-2.827555,51.4542511,-5.7795147,37.1848134,4,0,M. Vazquez,168,1604,control ,control
A,K896341,Sylvia atricapilla,5,9,1999,"Watlington Hilol, Oxford",Gran Bretaña,4,2,Extranjero,880,1646.867760584733,Anillamiento,1999-09-05,anillamiento,2002-02-01,"Torrecuadros, Hinojos, Huelva",España,-0.9792069999999999,51.6359044,-6.3804621,37.3181146,4,2,M. Vazquez,880,1663,control ,control
A,T722115,Sylvia atricapilla,3,10,2006,"Cissbury Ring, Worthing, Sussex West & East",Gran Bretaña,3,1,Extranjero,47,1570.7555639442608,Anillamiento,2006-10-03,anillamiento,2006-11-19,"Palomares del Rio, Sevilla",España,-0.383271,50.8599632,-6.068470899999999,37.3191342,2,0,M. Vazquez,47,1573,Cazada,muerto
A,AB67417,Sylvia atricapilla,5,9,2000,"Leerdam, Zuid Holland",Holanda,3,1,Extranjero,49,1818.8221236579616,Anillamiento,2000-09-05,anillamiento,2000-10-24,"El Alamillo, Sevilla",España,4.4937836,52.0207975,-5.993313499999999,37.4175931,3,1,M. Vazquez,49,1829,control ,control
A,V036830,Sylvia atricapilla,1,10,2000,"Haarlem, Vinkenbaan Van Lennep, Noord Holland",Holanda,3,0,Extranjero,32,1861.5001484490215,Anillamiento,2000-10-01,anillamiento,2000-11-02,"El Alamillo, Sevilla",España,4.6272153,52.4184482,-5.993313499999999,37.4175931,3,0,M. Vazquez,32,1859,control ,control
A,V090497,Sylvia atricapilla,29,9,2002,"Leuth, Gederland",Holanda,3,1,Extranjero,114,1833.844103236532,Anillamiento,2002-09-29,anillamiento,2003-01-21,"Laguna del Gobierno, Lantejuela,Sevilla",España,5.993078499999999,51.8376223,-5.2270807,37.3626595,5,1,Zamalla,114,1832,control ,control
A,L174172,Sylvia communis,18,9,1998,"Calera de Leon, Badajoz",España,3,0,Zamalla,1151,339.7621355319898,Anillamiento,1998-09-18,anillamiento,2001-11-12,Chefchaouen,Marruecos,-6.3365657,38.1070754,-5.268364099999999,35.168796,2,0,Particular,1151,339,Encontrado muerto,muerto
A,L343411,Sylvia communis,6,9,2000,"Valdelarco, Huelva",España,4,0,Zamalla,265,699.1860729719422,Anillamiento,2000-09-06,anillamiento,2001-05-29,"Alnif, Er Rachidia",Marruecos,-6.6835271,37.9505096,-4.4284985,31.927236,2,0,Particular,265,696,Cazada,muerto
A,2750996,Cercotrichas galactotes,20,8,1997,"El Alcornocal, Los Palacios, Sevilla",España,3,0,M. Vazquez,1343,555.7573162444421,Anillamiento,1997-08-20,anillamiento,2001-04-24,Imilchil,Marruecos,-5.9244808,37.1584636,-5.632651699999999,32.1544853,2,0,Particular,1343,560,Encontrado muerto,muerto
A,223175,Phylloscopus trochilus,3,9,1997,"El Alcornocal, Los Palacios, Sevilla",España,4,1,M. Vazquez,617,2412.9115143818817,Anillamiento,1997-09-03,anillamiento,1999-05-13,"Karrebakstorp, Naestved, Sjaelland",Dinamarca,-5.9244808,37.1584636,11.759207,55.224613,2,0,Particular,617,2415,Capturada por un gato,muerto
A,F30166,Phylloscopus trochilus,5,5,2001,"Drienovec, Kosice, Eslovaquia",Republica Checa,4,1,Extranjero,118,2482.020590329552,Anillamiento,2001-05-05,anillamiento,2001-08-31,"Calera de Leon, Badajoz",España,20.9521324,48.6077362,-6.3365657,38.1070754,4,0,M. Vazquez,118,2478,control cambio anilla AC4162,control
A,1H08422,Phylloscopus trochilus,8,8,2000,"Blixoya, Valer, Ostfold",Noruega,5,0,Extranjero,27,2740.644749313765,Anillamiento,2000-08-08,anillamiento,2000-09-04,"Las Teatinas, Palomares del Rio, Sevilla",España,11.3279007,59.25582859999999,-6.068470899999999,37.3191342,4,0,M. Vazquez,27,2734,control ,control
A,498669,Phylloscopus collybita,3,8,1984,"Blagdoon, Rervoir, Congresbury Avon",Gran Bretaña,2,0,Extranjero,534,1522.6039191706395,Anillamiento,1984-08-03,anillamiento,1986-01-19,"Torreblanca, Sevilla",España,-3.1384186,50.94858199999999,-5.903761100000001,37.3884092,2,0,M. Vazquez,NA,NA,Cazada,muerto
A,2059584,Sylvia atricapilla,5,3,1987,"Gerena, Sevilla",España,5,1,LEO BIAGGI,256,765.3610993205364,Anillamiento,1987-03-05,anillamiento,1987-11-16,"Bassussary, Pirineos Orientales",Francia,-6.173911599999999,37.541357,-1.509836,43.446016,2,0,Extranjero,251,768,Encontrado muerto,muerto
A,2219946,Sylvia atricapilla,10,3,1988,"Gerena, Sevilla",España,4,1,LEO BIAGGI,385,1572.0168534630377,Anillamiento,1988-03-10,anillamiento,1989-03-30,Horsham,Gran Bretaña,-6.173911599999999,37.541357,-0.325858,51.062883,2,0,Extranjero,385,1576,Colision con cristales,muerto
A,2220889,Sylvia atricapilla,12,2,1988,"Casa Neves, Aznalcazar, Sevilla",España,5,1,Extranjero,848,1153.3607655286492,Anillamiento,1988-02-12,anillamiento,1990-06-09,"St Leger, Les Vignes, Loire Atlantico",Francia,-6.2495424999999996,37.3047112,-1.731736,47.135077,2,0,M. Vazquez,874,1154,Atropellado,muerto
A,2220849,Phoenicurus ochruros,26,12,1988,"Casa Neves, Aznalcazar, Sevilla",España,3,1,M. Vazquez,1410,1870.0295743550994,Anillamiento,1988-12-26,anillamiento,1992-11-05,"Finsterwald, Oberbayern",Alemania,-6.2495424999999996,37.3047112,11.7182762,47.7536589,2,0,Extranjero,1410,1857,Cazada,muerto
A,2J9861,Phylloscopus collybita,22,9,1987,"Herne, Brabant",Belgica,3,0,Extranjero,109,1696.4788411671448,Anillamiento,1987-09-22,anillamiento,1988-01-09,"Puñanilla, Puebla del Rio, Sevilla",España,4.0280349,50.7247718,-6.063133,37.2694065,5,0,M. Vazquez,NA,NA,control ,control
A,JN7017,Phylloscopus collybita,21,6,1993,"Sommiere, Namen, Namur",Belgica,4,0,Extranjero,573,1679.3705721229803,Anillamiento,1993-06-21,anillamiento,1995-01-15,"Dos Hermanas, Sevilla",España,4.8428128,50.2737609,-5.924239099999999,37.2865803,2,0,M. Vazquez,573,1684,Encontrado muerto,muerto
A,SC1485,Phylloscopus collybita,9,9,2001,"Grembergen, Oost Vlaanderen, Flandes",Belgica,3,0,Extranjero,49,1713.0405226333787,Anillamiento,2001-09-09,anillamiento,2001-10-28,"El Alamillo, Sevilla",España,4.1056631,51.0550925,-5.993313499999999,37.4175931,3,0,M. Vazquez,49,1713,control ,control
A,SE0286,Phylloscopus collybita,20,8,2001,"Malmedy, Luik, Lieja",Belgica,3,0,Extranjero,88,1748.3236039195494,Anillamiento,2001-08-20,anillamiento,2001-11-16,"Palomares del Rio, Sevilla",España,5.5969836,50.6604561,-6.068470899999999,37.3191342,3,0,M. Vazquez,88,1735,control ,control
A,SM1650,Phylloscopus collybita,2,10,2002,"Beverce, Luik, Lieja",Belgica,2,0,Extranjero,529,1707.499357590089,Anillamiento,2002-10-02,anillamiento,2004-03-14,"Laguna del Gobierno, Lantejuela,Sevilla",España,6.035721,50.4409143,-5.2270807,37.3626595,2,0,M. Vazquez,529,1708,control ,control
A,UK1309,Phylloscopus collybita,20,9,1996,"Rijkevorsel, Antwerpen, Amberes",Belgica,2,0,Extranjero,63,1782.6747313719618,Anillamiento,1996-09-20,anillamiento,1996-11-22,"Puebla del Rio, Sevilla",España,4.7604695,51.3493012,-6.063133,37.2694065,2,0,M. Vazquez,63,1782,control ,control
A,UN7289,Phylloscopus collybita,4,7,1998,"Korbeek Lo, Brabant",Belgica,3,0,Extranjero,129,1732.549781085723,Anillamiento,1998-07-04,anillamiento,1998-11-10,"Palomares del Rio, Sevilla",España,4.7626896,50.8601903,-6.068470899999999,37.3191342,3,0,M. Vazquez,129,1730,control ,control
A,943428,Phylloscopus collybita,7,3,1999,"Laguna del Gobierno, Lantejuela,Sevilla",España,4,0,M. Vazquez,397,1606.5623636859011,Anillamiento,1999-03-07,anillamiento,2000-04-07,"Hauconcourt, Moselle",Francia,-5.2270807,37.3626595,6.1898012,49.2193254,4,0,CRBPO,397,1605,control ,control
A,AA8561,Phylloscopus collybita,8,11,1998,"La Estrella, Palomares del Rio, Sevilla",España,2,0,M. Vazquez,529,2339.9524898075897,Anillamiento,1998-11-08,anillamiento,2000-04-20,"Bostrup, Spodsbjerg, Fyn",Dinamarca,-6.0602712,37.3101926,10.82605,54.929533,2,0,Particular,529,2347,Atropellado,muerto
