MODO,METAL,ESPECIE,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,400569,Serinus serinus,27,9,1990,Huerta El Torno,Dos Hermanas,Sevilla,3,2,M. Vazquez,535,399.99018458942,Anillamiento,1990-09-27,anillamiento,1992-03-15,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,2,0,Particular,535,4,Cazada con escopeta,muerto
A,400687,Serinus serinus,6,11,1990,Huerta El Torno,Dos Hermanas,Sevilla,3,0,M. Vazquez,816,399.99018458942,Anillamiento,1990-11-06,anillamiento,1993-01-30,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,2,0,Particular,816,4,Cazada con escopeta,muerto
A,612577,Serinus serinus,2,5,1995,La Escribana,Coria del Rio,Sevilla,4,2,M. Vazquez,1413,405.22968988311436,Anillamiento,1995-05-02,anillamiento,1999-03-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,1413,4,Encotrado muerto,muerto
A,2216533,Carduelis chloris,28,7,1988,Valdelatas,Madrid,Madrid,3,0,G Horus,3204,6.478357737178708,Anillamiento,1988-07-28,anillamiento,1997-05-06,Dos Hermanas,Dos Hermanas,Sevilla,-3.7037902,40.4167754,-3.74922,40.46366700000001,2,0,M. Vazquez,3204,408,Encontrada solo anilla,muerto
A,2254947,Carduelis chloris,2,1,1992,La Algaida,Sanlucar de Barrameda,Cadiz,4,2,M. Vazquez,2074,468.01921811718546,Anillamiento,1992-01-02,anillamiento,1997-09-06,Manecorro PN Doñana,Almonte,Huelva,-6.3557705,36.7760916,-3.74922,40.46366700000001,4,2,JL Arroyo,NA,NA,control,control
A,2256067,Carduelis chloris,31,5,1989,La Estrella,Palomares del Rio,Sevilla,2,0,M. Vazquez,127,405.22968988311436,Anillamiento,1989-05-31,anillamiento,1989-10-05,El Sequero,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,NA,5,Cazada con escopeta,muerto
A,2549232,Carduelis chloris,22,6,1995,La Escribana,Coria del Rio,Sevilla,1,2,M. Vazquez,146,405.22968988311436,Anillamiento,1995-06-22,anillamiento,1995-11-15,El Manchon,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,2,J Camacho,159,6,Cazada con red de tiro no se libera,muerto
A,2550981,Carduelis chloris,30,8,1994,El Alcornocal,Los Palacios,Sevilla,2,0,M. Vazquez,169,412.6666644829645,Anillamiento,1994-08-30,anillamiento,1995-02-15,Dos Hermanas,Dos Hermanas,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,2,0,T Alcantara,169,11,Encotrado muerto,muerto
A,2913261,Carduelis chloris,28,8,2000,El Alcornocal,Los Palacios,Sevilla,3,2,M. Vazquez,43,429.15373265750225,Anillamiento,2000-08-28,anillamiento,2000-10-10,Manecorro PN Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,3,2,JL Arroyo,44,50,control,control
A,2222455,Carduelis chloris,30,10,1988,Huerta La Libertad,Puebla del Rio,Sevilla,3,2,M. Vazquez,19,407.4810089617044,Anillamiento,1988-10-30,anillamiento,1988-11-18,La Pilarica,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,2,M. Vazquez,NA,5,control,control
A,2035331,Carduelis chloris,26,7,1987,Huerta Daniel,Puebla del Rio,Sevilla,4,2,M. Vazquez,457,407.4810089617044,Anillamiento,1987-07-26,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,NA,6,Cazada,muerto
A,2060269,Carduelis chloris,25,7,1987,Huerta Daniel,Puebla del Rio,Sevilla,6,1,M. Vazquez,458,407.4810089617044,Anillamiento,1987-07-25,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,NA,6,Cazada,muerto
A,2168030,Carduelis chloris,12,10,1987,Rio Viejo,Coria del Rio,Sevilla,3,2,M. Vazquez,379,407.4810089617044,Anillamiento,1987-10-12,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Particular,NA,4,Cazada,muerto
A,2168731,Carduelis chloris,28,8,1988,Arroyo Guadalbacar,Lora del Rio,Sevilla,3,1,M. Vazquez,54,347.6480451998596,Anillamiento,1988-08-28,anillamiento,1988-10-21,El Priorato,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,2,0,Particular,NA,6,Cazada,muerto
A,2060024,Carduelis chloris,27,3,1987,La Cartuja,Sevilla,Sevilla,5,2,Vilches,578,407.4810089617044,Anillamiento,1987-03-27,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,NA,14,Cazada,muerto
A,2374154,Carduelis chloris,27,4,1995,La Escribana,Coria del Rio,Sevilla,4,2,M. Vazquez,476,405.22968988311436,Anillamiento,1995-04-27,anillamiento,1996-08-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,NA,6,Encontrada sin volar no liberada,control
A,2898026,Carduelis chloris,23,5,2000,La Escribana,Coria del Rio,Sevilla,3,2,M. Vazquez,145,405.22968988311436,Anillamiento,2000-05-23,anillamiento,2000-10-15,Coria del Rio,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,Particular,136,6,Cazada,muerto
A,2672182,Carduelis chloris,15,12,1994,Sanlucar de Barrameda,Sanlucar de Barrameda,Cadiz,2,1,FAC,804,405.22968988311436,Anillamiento suelta silvestrista,1994-12-15,control,1997-02-26,La Escribana,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,6,1,M. Vazquez,NA,NA,control,control
A,2674603,Carduelis chloris,15,12,1994,Huelva,Huelva,Huelva,2,1,FAC,816,405.70321662561946,Anillamiento suelta silvestrista,1994-12-15,control,1997-03-10,La Escribana,Coria del Rio,Sevilla,-6.0599833,37.2863086,-3.74922,40.46366700000001,6,1,M. Vazquez,NA,NA,control,control
A,2779769,Carduelis chloris,15,12,1996,Coria del Rio,Coria del Rio,Sevilla,2,0,FAC,123,405.22968988311436,Anillamiento suelta silvestrista,1996-12-15,control,1997-04-17,La Estrella,Palomares del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,NA,control,control
A,2779555,Carduelis chloris,20,3,1998,La Escribana,Coria del Rio,Sevilla,6,1,M. Vazquez,117,405.22968988311436,Anillamiento,1998-03-20,anillamiento,1998-07-15,Huerta El Rincon,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,6,1,J Camacho,NA,4,control,control
A,176909,Carduelis cannabina,24,1,1988,El Monte,Los Palacios,Sevilla,2,2,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306,20,Cazada,muerto
A,176893,Carduelis cannabina,24,1,1988,El Monte,Los Palacios,Sevilla,2,2,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306,20,Cazada,muerto
A,176894,Carduelis cannabina,24,1,1988,El Monte,Los Palacios,Sevilla,2,2,J Ayala,275,407.4810089617044,Anillamiento,1988-01-24,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,306,20,Cazada,muerto
A,403658,Carduelis cannabina,24,11,1991,Cantera del Duende,El Rubio,Sevilla,2,1,M. Vazquez,785,NA,Anillamiento,1991-11-24,anillamiento,1994-01-17,Carretera Osuna- El Rubio,El Rubio,Sevilla,NA,NA,-3.74922,40.46366700000001,2,0,E Gomez,NA,1,Atropellado,muerto
A,207200,Carduelis cannabina,23,7,1989,Los Palacios,Los Palacios,Sevilla,4,0,GOSUR,140,412.6666644829645,Anillamiento,1989-07-23,anillamiento,1989-12-10,Dos Hermanas,Dos Hermanas,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,4,0,M. Vazquez,140,11,control,control
A,L375237,Carduelis cannabina,20,6,2000,La Escribana,Coria del Rio,Sevilla,3,0,M. Vazquez,1265,405.22968988311436,Anillamiento,2000-06-20,anillamiento,2003-12-07,La Lagunilla,Palomares del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,1,M. Vazquez,1265,8,control,control
A,402522,Carduelis carduelis,15,10,1991,El Bolin RB Doñana,Almonte,Huelva,3,0,M. Pineda,1148,429.15373265750225,Anillamiento,1991-10-15,anillamiento,1994-12-06,El Chalet RB Doñana,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,0,M. Vazquez,NA,1,control,control
A,180823,Carduelis carduelis,28,6,1987,Lora del Rio,Lora del Rio,Sevilla,3,0,G Atricapilla,130,347.6480451998596,Anillamiento,1987-06-28,anillamiento,1987-11-05,Lora del Rio,Lora del Rio,Sevilla,-5.52761,37.6556349,-3.74922,40.46366700000001,3,0,M. Vazquez,127,1,Cazada,muerto
A,233016,Carduelis carduelis,17,7,1988,Huerta Daniel,Puebla del Rio,Sevilla,3,0,M. Vazquez,100,407.4810089617044,Anillamiento,1988-07-17,anillamiento,1988-10-25,Los Olmasos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,Particular,NA,4,Cazada,muerto
A,385141,Carduelis carduelis,21,7,1990,Jimena de la Frontera,Jimena de la Frontera,Cadiz,5,2,Milvus Goes,153,468.2448607232554,Anillamiento,1990-07-21,anillamiento,1990-12-21,Sanlucar de Barrameda,Sanlucar de Barrameda,Cadiz,-6.3529689,36.7725774,-3.74922,40.46366700000001,5,2,M. Vazquez,150,86,control,control
A,208985,Emberiza schoeniclus,14,1,1989,La Mejorada,Puebla del Rio,Sevilla,4,2,GOSUR,18,407.4810089617044,Anillamiento,1989-01-14,anillamiento,1989-02-01,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,2,18,control,control
A,2212252,Emberiza schoeniclus,30,1,1988,La Mejorada,Puebla del Rio,Sevilla,6,2,GOSUR,361,407.4810089617044,Anillamiento,1988-01-30,anillamiento,1989-01-25,La Marmoleja,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,10,361,control,control
A,2709757,Emberiza schoeniclus,18,11,1995,Rio Palmones,Algeciras,Cadiz,3,2,Milvus Goes,33,407.4810089617044,Anillamiento,1995-11-18,anillamiento,1995-12-21,Lucio Poco Abrigo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,2,M. Vazquez,33,137,control,control
A,2222859,Emberiza schoeniclus,2,1,1989,Caño Navarro,Coria del Rio,Sevilla,3,2,J. Ayala,398,407.4810089617044,Anillamiento,1989-01-02,anillamiento,1990-02-04,La Marmoleja,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,398,11,control,control
A,3062666,Glareola pratincola,6,7,1997,Brazo del Este,Puebla del Rio,Sevilla,1,0,M. Vazquez,1750,407.4810089617044,Anillamiento,1997-07-06,anillamiento,2002-04-21,Marjal del Moro,Sagunto ,Valencia,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Yuste,NA,NA,control,control
C,3062666,Glareola pratincola,21,4,2002,Marjal del Moro,Sagunto ,Valencia,4,0,M. Yuste,24,308.56911136085773,control,2002-04-21,control,2002-05-15,Marjal del Moro,Sagunto ,Valencia,-0.2784001,39.6801121,-3.74922,40.46366700000001,4,0,M. Yuste,NA,NA,control,control
A,N778513,Carduelis carduelis,6,10,2008,Noain,Valle de Elorz,Navarra,2,1,G Oilagorra,51,407.4810089617044,Anillamiento,2008-10-06,anillamiento,2008-11-26,La Pilarica,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,1,M. Vazquez,51,735,Mantenida en cautividad,control
A,2A191022,Passer hispaniolensis,15,2,2007,Laguna del Gobierno,Lantejuela,Sevilla,4,1,M. Vazquez,521,368.0531177927046,Anillamiento,2007-02-15,anillamiento,2008-07-20,La Vegilla,Cordoba,Cordoba,-5.2227526,37.3544458,-3.74922,40.46366700000001,4,1,G Epops,521,72,control,control
A,L812960,Acrocephalus scirpaceus,20,8,2004,Caño Navarro,Coria del Rio,Sevilla,3,0,M. Vazquez,1761,407.4810089617044,Anillamiento,2004-08-20,anillamiento,2009-06-16,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,GOSUR,1761,18,control,control
A,N420621,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3,0,GOSUR,25,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,25,2,control,control
A,DR4070,Acrocephalus scirpaceus,15,7,2006,Coria del Rio,Coria del Rio,Sevilla,4,1,GOSUR,27,405.22968988311436,Anillamiento,2006-07-15,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,27,2,control,control
A,N420688,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3,0,GOSUR,20,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-18,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,20,2,control,control
A,N420680,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,4,2,GOSUR,25,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,25,2,control,control
A,N420676,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,4,1,GOSUR,13,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,13,2,control,control
A,N420656,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3,0,GOSUR,27,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-25,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,27,2,control,control
A,N420621,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3,0,GOSUR,25,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-23,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,25,2,control,control
A,N420203,Acrocephalus scirpaceus,29,7,2006,Coria del Rio,Coria del Rio,Sevilla,3,0,GOSUR,16,405.22968988311436,Anillamiento,2006-07-29,anillamiento,2006-08-14,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,3,0,M. Vazquez,16,2,control,control
A,2A061616,Ploceus melanocephalus,14,5,2005,Brazo del Este,Puebla del Rio,Sevilla,4,0,GOSUR,454,407.4810089617044,Anillamiento,2005-05-14,anillamiento,2006-08-11,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,M. Vazquez,454,18,control,control
A,CC0455,Riparia riparia,26,8,2003,Las Minas,San Martin de la Vega,Madrid,3,0,GO Monticola,736,405.22968988311436,Anillamiento,2003-08-26,anillamiento,2005-08-31,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,M. Vazquez,736,397,control,control
A,DD9331,Phylloscopus collybita,6,11,2005,Manecorro PN Doñana,Almonte,Huelva,3,0,JL Arroyo,10,407.4810089617044,Anillamiento,2005-11-06,anillamiento,2005-11-16,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,M. Vazquez,10,34,control,control
A,AK1380,Estrilda astrild,4,12,2008,Villamarta,Coria del Rio,Sevilla,3,0,J Ayala,73,405.22968988311436,Anillamiento,2008-12-04,anillamiento,2009-02-15,Curva del Conde,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,2,0,M. Vazquez,1,73,Capturada por buho o rapaz,muerto
A,AK1554,Phylloscopus collybita,1,11,2000,El Alamillo,Sevilla,Sevilla,2,0,M. Vazquez,1511,314.4784796895264,Anillamiento,2000-11-01,anillamiento,2004-12-21,Vereda de las Mozas,Castro del Rio,Cordoba,-4.4795619,37.6887179,-3.74922,40.46366700000001,4,0,Epops,1511,137,control,control
A,N179001,Euplectes afer,5,10,2004,Caño Navarro,Coria del Rio,Sevilla,4,0,M. Vazquez,1752,407.4810089617044,Anillamiento,2004-10-05,anillamiento,2009-07-23,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,J Ayala,1752,18,control,control
A,N364057,Acrocephalus scirpaceus,25,8,2006,Caño Navarro,Coria del Rio,Sevilla,3,0,M. Vazquez,1062,407.4810089617044,Anillamiento,2006-08-25,anillamiento,2009-07-22,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,J Ayala,1062,18,control,control
A,2359854,Passer domesticus,8,6,2003,Parque del Alamillo,Sevilla,Sevilla,3,2,GOSUR,2164,392.4820327268004,Anillamiento,2003-06-08,anillamiento,2009-05-11,Sevilla,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,2,0,M. Vazquez,2164,3,Encontrada solo anilla,muerto
A,N207196,Acrocephalus scirpaceus,31,8,2005,Caño Navarro,Coria del Rio,Sevilla,3,0,M. Vazquez,1375,407.4810089617044,Anillamiento,2005-08-31,anillamiento,2009-06-06,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,J Ayala,1385,18,control,control
C,N207196,Acrocephalus scirpaceus,6,6,2009,Brazo del Este,Puebla del Rio,Sevilla,4,2,J Ayala,31,407.4810089617044,control,2009-06-06,control,2009-07-07,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,J Ayala,1406,18,control,control
A,N354574,Acrocephalus scirpaceus,23,8,2006,Caño Navarro,Coria del Rio,Sevilla,3,0,M. Vazquez,654,407.4810089617044,Anillamiento,2006-08-23,anillamiento,2008-06-07,Los Pobres,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,SEO Sevilla,654,18,control,control
C,N354574,Acrocephalus scirpaceus,7,6,2008,Los Pobres,Puebla del Rio,Sevilla,4,1,SEO Sevilla,27,407.4810089617044,control,2008-06-07,control,2008-07-04,Los Pobres,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,SEO Sevilla,681,18,control,control
A,2549538,Sylvia atricapilla,7,12,1993,La Algaida,Sanlucar de Barrameda,Cadiz,3,1,M. Vazquez,2910,469.904068361715,Anillamiento,1993-12-07,anillamiento,2001-11-25,Benalup de Sidonia,Benalup de Sidonia,Cadiz,-6.3788973,36.7668141,-3.74922,40.46366700000001,4,0,Particular,2910,51,control,control
A,L705695,Acrocephalus scirpaceus,11,7,2004,Cantaritas,Puebla del Rio,Sevilla,5,1,JL Arroyo,40,407.4810089617044,Anillamiento,2004-07-11,anillamiento,2004-08-20,Caño Navarro,Coria del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,40,18,control,control
A,L797279,Motacilla alba,21,11,2003,San Pablo,Sevilla,Sevilla,3,0,M. Vazquez,31,392.4820327268004,Anillamiento,2003-11-21,anillamiento,2003-12-22,Torrebalnca de los Caños,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,3,0,Particular,31,3,control,control
A,L797210,Motacilla alba,7,11,2003,San Pablo,Sevilla,Sevilla,4,0,M. Vazquez,1627,384.2929952875325,Anillamiento,2003-11-07,anillamiento,2008-04-21,Mairena del Alcor,Mairena del Alcor,Sevilla,-5.7484139,37.3740447,-3.74922,40.46366700000001,2,0,Particular,1627,23,Encontrado muerto,muerto
A,L174016,Sylvia atricapilla,2,11,1997,Manecorro PN Doñana,Almonte,Huelva,3,2,JL Arroyo,2279,429.15373265750225,Anillamiento,1997-11-02,anillamiento,2004-01-29,La Rocina PND,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,2,M. Vazquez,2279,1,control,control
A,BU4525,Phylloscopus collybita,12,12,2002,El Rocio,Almonte,Huelva,4,1,R Rodriguez,396,429.15373265750225,Anillamiento,2002-12-12,anillamiento,2004-01-12,La Rocina PND,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,4,1,M. Vazquez,396,1,control,control
A,AC4374,Cettia cetti,10,7,1999,Rio Guadaira,Sevilla,Sevilla,4,0,EBD,710,399.99018458942,Anillamiento,1999-07-10,anillamiento,2001-06-19,Dos Hermanas,Dos Hermanas,Sevilla,-5.924239099999999,37.2865803,-3.74922,40.46366700000001,4,1,Zamalla,710,15,control,control
