MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LUGAR,MUNICIPIO,PROVINCIA,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LUGAR CONTROL 2,MUNICIPIO CONTROL 2,PROVINCIA CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,193513,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,14,4,1987,Guillena,Guillena,Sevilla,2.0,0.0,R. Carmona,348,380.8686104954498,Anillamiento,1987-04-14,anillamiento,1988-03-27,La Isleta,Puebla del Rio,Sevilla,-6.056855199999999,37.5429955,-3.74922,40.46366700000001,4,0,M. Vazquez,,,control,control
C,193513,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,27,3,1988,La Isleta,Puebla del Rio,Sevilla,4.0,0.0,M. Vazquez,49,407.4810089617044,control,1988-03-27,control,1988-05-15,La Isleta,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,,,control,control
A,193541,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,14,4,1987,Guillena,Guillena,Sevilla,4.0,0.0,R. Carmona,397,380.8686104954498,Anillamiento,1987-04-14,anillamiento,1988-05-15,La Isleta,Puebla del Rio,Sevilla,-6.056855199999999,37.5429955,-3.74922,40.46366700000001,6,1,M. Vazquez,,,control,control
A,205944,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,9,4,1988,Alcolea del Rio,Alcolea del Rio,Sevilla,4.0,2.0,R. Carmona,36,357.1267996367759,Anillamiento,1988-04-09,anillamiento,1988-05-15,La Isleta,Puebla del Rio,Sevilla,-5.6681456,37.6158112,-3.74922,40.46366700000001,4,2,M. Vazquez,,,control,control
A,229450,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,24,3,1988,Corta de la Cartuja,Sevilla,Sevilla,4.0,0.0,FG Vilches,52,407.4810089617044,Anillamiento,1988-03-24,anillamiento,1988-05-15,La Isleta,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,M. Vazquez,,20.0,control,control
A,230029,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,31,3,1988,La Isleta,Puebla del Rio,Sevilla,4.0,0.0,M. Vazquez,43,407.4810089617044,Anillamiento,1988-03-31,anillamiento,1988-05-13,San Jeronimo,Sevilla,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,FG Vilches,,25.0,control,control
A,233153,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,17,3,1988,Guillena,Guillena,Sevilla,4.0,0.0,FG Vilches,10,380.8686104954498,Anillamiento,1988-03-17,anillamiento,1988-03-27,La Isleta,Puebla del Rio,Sevilla,-6.056855199999999,37.5429955,-3.74922,40.46366700000001,4,2,M. Vazquez,,35.0,control,control
A,233445,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,19,3,1988,Garvera del Naranjal,Torre La Reina,Sevilla,4.0,0.0,FG Vilches,57,407.4810089617044,Anillamiento,1988-03-19,anillamiento,1988-05-15,La Isleta,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,1,M. Vazquez,,,control,control
A,233469,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,19,3,1988,Garvera del Naranjal,Torre La Reina,Sevilla,4.0,0.0,FG Vilches,8,407.4810089617044,Anillamiento,1988-03-19,anillamiento,1988-03-27,La Isleta,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,,,control,control
A,832112,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,14,8,1997,El Pantano,Los Palacios,Sevilla,2.0,0.0,M. Vazquez,29,407.4810089617044,Anillamiento,1997-08-14,anillamiento,1997-09-12,Puebla del Rio,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,GOSUR,29.0,17.0,control,control
A,866873,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,12,9,1997,Puebla del Rio,Puebla del Rio,Sevilla,3.0,0.0,GOSUR,709,407.4810089617044,Anillamiento,1997-09-12,anillamiento,1999-08-22,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,M. Vazquez,709.0,19.0,control,control
A,930992,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,11,9,1998,El Convento,Las Cabezas de San Juan,Sevilla,3.0,0.0,GOSUR,358,430.9731274318042,Anillamiento,1998-09-11,anillamiento,1999-09-04,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,4,0,M. Vazquez,358.0,19.0,control,control
A,AE2233,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,30,7,1999,El Convento,Las Cabezas de San Juan,Sevilla,4.0,0.0,GOSUR,23,430.9731274318042,Anillamiento,1999-07-30,anillamiento,1999-08-22,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,4,0,M. Vazquez,23.0,19.0,control,control
A,AE2377,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,20,8,1999,El Convento,Las Cabezas de San Juan,Sevilla,4.0,0.0,GOSUR,15,430.9731274318042,Anillamiento,1999-08-20,anillamiento,1999-09-04,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,4,0,M. Vazquez,15.0,19.0,control,control
A,AF9539,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,27,7,1999,Laguna de San Juan,Chinchon,Madrid,3.0,0.0,G Troglodytes,39,45.4165598373616,Anillamiento,1999-07-27,anillamiento,1999-09-04,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-3.4221687,40.1402665,-3.74922,40.46366700000001,4,0,M. Vazquez,39.0,395.0,control,control
A,DM1512,Bank Swallow,Riparia riparia,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,11,8,2006,Caño Navarro,Coria del Rio,Sevilla,3.0,0.0,M. Vazquez,8,407.4810089617044,Anillamiento,2006-08-11,anillamiento,2006-08-19,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,3,0,JL Arroyo,8.0,18.0,control,control
A,223521,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,18,8,1997,Hato Blanco,Aznalcazar,Sevilla,1.0,0.0,M. Vazquez,33,412.3208271094924,Anillamiento,1997-08-18,anillamiento,1997-09-20,Puebla del Rio,Puebla del Rio,Sevilla,-6.2495425,37.3047112,-3.74922,40.46366700000001,3,0,Otro,33.0,16.0,control,control
A,232835,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,15,4,1988,Torrebalnca de los Caños,Sevilla,Sevilla,1.0,0.0,LEO BIAGGI,1301,392.4820327268004,Anillamiento,1988-04-15,anillamiento,1991-11-07,Tarifa,Tarifa,Cadiz,-5.9844589,37.3890924,-3.74922,40.46366700000001,2,0,Particular,1297.0,154.0,Encontrada solo anilla,muerto
A,AC4253,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,14,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-09-04,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,14.0,19.0,control,control
A,AC4292,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,718,407.4810089617044,Anillamiento,1999-08-21,anillamiento,2001-08-08,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,JL Arroyo,717.0,35.0,control,control
A,AC5088,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,13,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-09-03,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,13.0,19.0,control,control
A,AC5514,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,6,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-08-27,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,6.0,19.0,control,control
A,AC5515,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,13,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-09-03,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,13.0,19.0,control,control
A,AC5563,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,14,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-09-04,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,14.0,19.0,control,control
A,AC5577,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,14,430.9731274318042,Anillamiento,1999-08-21,anillamiento,1999-09-04,El Convento,Las Cabezas de San Juan,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,GOSUR,14.0,19.0,control,control
A,AE1102,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,30,7,1999,El Convento,Las Cabezas de San Juan,Sevilla,3.0,0.0,GOSUR,23,430.9731274318042,Anillamiento,1999-07-30,anillamiento,1999-08-22,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,M. Vazquez,23.0,19.0,control,control
A,AE1167,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,30,7,1999,El Convento,Las Cabezas de San Juan,Sevilla,3.0,0.0,GOSUR,23,430.9731274318042,Anillamiento,1999-07-30,anillamiento,1999-08-22,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,-5.9383291,36.9802873,-3.74922,40.46366700000001,3,0,M. Vazquez,23.0,19.0,control,control
A,AF1147,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,21,8,1999,Laguna Cerro de las Cigüeñas,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,239,407.4810089617044,Anillamiento,1999-08-21,anillamiento,2000-04-16,Los Olivillos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,5,2,M. Vazquez,,,control,control
A,L342691,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,23,6,2003,Cañada de los Pajaros,Puebla del Rio,Sevilla,3.0,0.0,M. Vazquez,262,407.4810089617044,Anillamiento,2003-06-23,anillamiento,2004-03-11,Peñon de Zapata,Alhaurin de la Torre,Malaga,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,SEO Malaga,262.0,149.0,control,control
A,L453456,Barn Swallow,Hirundo rustica,Hirundinidae (Swallows),Passeriformes,Martins and Swallows,13,6,2001,Cortijo Los Llanes,Almogia,Malaga,1.0,0.0,G Luscinia,45,368.0531177927046,Anillamiento,2001-06-13,anillamiento,2001-07-28,Laguna del Gobierno,La Lantejuela,Sevilla,-5.2227526,37.3544458,-3.74922,40.46366700000001,3,0,Zamalla,45.0,83.0,control,control
A,269950,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,28,12,1988,C/ Sanchez Arjona,Sevilla,Sevilla,2.0,0.0,LEO BIAGGI,38,405.2296898831144,Anillamiento,1988-12-28,anillamiento,1989-02-04,Caño Navarro,Coria del Rio,Sevilla,-6.0533598,37.2882628,-3.74922,40.46366700000001,4,0,J Ayala,,,control,control
A,3063926,Eurasian Hoopoe,Upupa epops,Upupidae (Hoopoes),Bucerotiformes,Hoopoes,12,8,1997,El Alcornocal,Los Palacios,Sevilla,3.0,0.0,M. Vazquez,18,412.6666644829645,Anillamiento,1997-08-12,anillamiento,1997-08-30,Rio Lora,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,3,0,GOSUR,18.0,3.0,control,control
A,3118061,Common Cuckoo,Cuculus canorus,Cuculidae (Cuckoos),Cuculiformes,Cuckoos,15,7,1995,Dehesa La Romera,Los Palacios,Sevilla,2.0,0.0,EBD,11,412.6666644829645,Anillamiento,1995-07-15,anillamiento,1995-07-26,Dehesa La Romera,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,2,0,M. Vazquez,,,Caido en un estanque,muerto
A,4026160,Common Cuckoo,Cuculus canorus,Cuculidae (Cuckoos),Cuculiformes,Cuckoos,11,5,1990,Los Palacios,Los Palacios,Sevilla,1.0,0.0,GOSUR,2586,412.6666644829645,Anillamiento,1990-05-11,anillamiento,1997-06-09,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,A,0,M. Vazquez,2586.0,2.0,control,control
A,4048425,Common Cuckoo,Cuculus canorus,Cuculidae (Cuckoos),Cuculiformes,Cuckoos,25,9,1994,La Rocina PND,Almonte,Huelva,4.0,2.0,EBD,564,429.1537326575023,Anillamiento,1994-09-25,anillamiento,1996-04-11,El Rincon,Almonte,Huelva,-6.516975299999999,37.2596578,-3.74922,40.46366700000001,8,0,M. Vazquez,564.0,1.0,control,control
A,4054065,Common Cuckoo,Cuculus canorus,Cuculidae (Cuckoos),Cuculiformes,Cuckoos,1,7,1993,Los Palacios,Los Palacios,Sevilla,1.0,0.0,G Nevadensis,688,412.6666644829645,Anillamiento,1993-07-01,anillamiento,1995-05-20,El Alcornocal,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,7,0,M. Vazquez,688.0,1.0,control,control
A,3037214,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,4,6,1996,La Fao PND,Aznalcazar,Sevilla,1.0,0.0,L. Garcia,11,412.3208271094924,Anillamiento,1996-06-04,anillamiento,1996-06-15,La Fao PND,Aznalcazar,Sevilla,-6.2495425,37.3047112,-3.74922,40.46366700000001,1,0,B Calvo,,1.0,control,control
A,3037215,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,4,6,1996,La Fao PND,Aznalcazar,Sevilla,1.0,0.0,L. Garcia,11,412.3208271094924,Anillamiento,1996-06-04,anillamiento,1996-06-15,La Fao PND,Aznalcazar,Sevilla,-6.2495425,37.3047112,-3.74922,40.46366700000001,1,0,B Calvo,,1.0,control,control
A,3037226,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,9,7,1999,Los Olivillos,Puebla del Rio,Sevilla,1.0,0.0,L. Garcia,2,407.4810089617044,Anillamiento,1999-07-09,anillamiento,1999-07-11,Los Olivillos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,1,0,M. Vazquez,2.0,1.0,control,control
A,3037228,Collared Pratincole,Glareola pratincola,Glareolidae (Pratincoles and Coursers),Charadriiformes,Shorebirds,9,7,1999,Los Olivillos,Puebla del Rio,Sevilla,1.0,0.0,L. Garcia,2,407.4810089617044,Anillamiento,1999-07-09,anillamiento,1999-07-11,Los Olivillos,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,1,0,M. Vazquez,2.0,1.0,control,control
A,4090208,Common Redshank,Tringa totanus,Scolopacidae (Sandpipers and Allies),Charadriiformes,Shorebirds,29,9,2000,Marismas del Odiel,Huelva,Huelva,4.0,0.0,JM Sayago,152,450.656040995016,Anillamiento,2000-09-29,anillamiento,2001-02-28,Marismas del Odiel,Huelva,Huelva,-6.9427327,37.2619585,-3.74922,40.46366700000001,4,0,M. Vazquez,152.0,1.0,Capturada por buho o rapaz,muerto
A,B19663,Common Buzzard,Buteo buteo,"Accipitridae (Hawks, Eagles, and Kites)",Accipitriformes,"Vultures, Hawks, and Allies",26,11,2000,CREA San Jeronimo,Sevilla,Sevilla,3.0,0.0,SEO Sevilla,50,392.4820327268004,Anillamiento,2000-11-26,anillamiento,2001-01-15,El Alamillo,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,2,0,M. Vazquez,50.0,5.0,Colision con tendido electrico,muerto
A,9015919,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,6,6,1993,El Bosque,El Bosque,Cadiz,1.0,0.0,O. del Junco,393,412.6666644829645,Anillamiento,1993-06-06,anillamiento,1994-07-04,Don Rodrigo,Los Palacios,Sevilla,-5.9244808,37.1584636,-3.74922,40.46366700000001,5,0,M. Vazquez,393.0,6.0,Cazada escopeta,muerto
A,9025606,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,9,5,1997,Dehesa de Abajo,Puebla del Rio,Sevilla,1.0,0.0,L. Garcia,371,407.4810089617044,Anillamiento,1997-05-09,anillamiento,1998-05-15,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,M. Vazquez,,1.0,Encontrada solo anilla,muerto
A,8002105,Gray Heron,Ardea cinerea,"Ardeidae (Herons, Egrets, and Bitterns)",Pelecaniformes,"Herons, Ibis, and Allies",15,8,1990,Cañada de los Pajaros,Puebla del Rio,Sevilla,2.0,0.0,LEO BIAGGI,449,407.4810089617044,Anillamiento,1990-08-15,anillamiento,1991-11-07,Veta La Palma,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,L. Garcia,,,control,control
A,8002108,Gray Heron,Ardea cinerea,"Ardeidae (Herons, Egrets, and Bitterns)",Pelecaniformes,"Herons, Ibis, and Allies",30,8,1990,Cañada de los Pajaros,Puebla del Rio,Sevilla,2.0,0.0,LEO BIAGGI,1183,407.4810089617044,Anillamiento,1990-08-30,anillamiento,1993-11-25,Isla Mayor,Isla Mayor,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,ADENEX,,,control,control
A,G09594,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,29,5,1986,Alcala de los Gazules,Alcala de los Gazules,Cadiz,1.0,0.0,O. del Junco,2919,476.4768496686545,Anillamiento,1986-05-29,anillamiento,1994-05-26,Cañada de los Pajaros,Puebla del Rio,Sevilla,-5.7245344,36.4617479,-3.74922,40.46366700000001,a,0,M. Vazquez,,,Encontrada muerta,muerto
A,9004862,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,10,6,1992,Fuente Palmera,Fuente Palmera,Cordoba,1.0,0.0,FS Tortosa,3190,327.75869359461177,Anillamiento,1992-06-10,anillamiento,2001-03-05,Arroyo Gascon,Marchena,Sevilla,-5.1002203,37.7053654,-3.74922,40.46366700000001,A,0,Zamalla,,,Encontrada muerta,muerto
A,LV0109,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,9,6,1984,Dehesa de Abajo,Puebla del Rio,Sevilla,1.0,0.0,GOSUR,5802,407.4810089617044,Anillamiento,1984-06-09,anillamiento,2000-04-28,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,A,0,M. Vazquez,1.0,5802.0,Encontrada solo anilla,muerto
A,C20781,White Stork,Ciconia ciconia,Ciconiidae (Storks),Ciconiiformes,Storks,15,5,1982,Dehesa de Abajo,Puebla del Rio,Sevilla,1.0,0.0,Museo Ciencias,4415,407.4810089617044,Anillamiento,1982-05-15,anillamiento,1994-06-16,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,A,0,M. Vazquez,1.0,4408.0,Encontrada solo anilla,muerto
A,4089951,Black-winged Stilt,Himantopus himantopus,Recurvirostridae (Stilts and Avocets),Charadriiformes,Shorebirds,29,7,1999,Isla Menor,Puebla del Rio,Sevilla,4.0,1.0,M. Vazquez,17,407.4810089617044,Anillamiento,1999-07-29,anillamiento,1999-08-15,Brazo del Este,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,2,0,Otro,17.0,1.0,Encontrada muerta,muerto
A,5055481,Eurasian Collared-Dove,Streptopelia decaocto,Columbidae (Pigeons and Doves),Columbiformes,Pigeons and Doves,1,11,2000,El Alamillo,Sevilla,Sevilla,2.0,0.0,M. Vazquez,80,392.4820327268004,Anillamiento,2000-11-01,anillamiento,2001-01-20,Sevilla,Sevilla,Sevilla,-5.9844589,37.3890924,-3.74922,40.46366700000001,2,0,GOSUR,80.0,4.0,Encontrada muerta,muerto
A,347316,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,2,11,1989,Jimena,Jimena,Cadiz,3.0,2.0,Milvus Goes,374,,Anillamiento,1989-11-02,anillamiento,1990-11-11,Cantera del Duende,El Rubio,Sevilla,,,-3.74922,40.46366700000001,4,0,M. Vazquez,374.0,112.0,control,control
A,3010919,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,13,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,50,433.6033444087464,Anillamiento,1987-07-13,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,48.0,69.0,Cazado con red de suelo,muerto
A,3010921,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,13,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,50,433.6033444087464,Anillamiento,1987-07-13,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,48.0,69.0,Cazado con red de suelo,muerto
A,3010941,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,15,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,48,433.6033444087464,Anillamiento,1987-07-15,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,46.0,69.0,Cazado con red de suelo,muerto
A,3010944,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,15,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,48,433.6033444087464,Anillamiento,1987-07-15,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,46.0,69.0,Cazado con red de suelo,muerto
A,3010948,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,15,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,48,433.6033444087464,Anillamiento,1987-07-15,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,46.0,69.0,Cazado con red de suelo,muerto
A,3010950,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,15,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,48,433.6033444087464,Anillamiento,1987-07-15,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,46.0,69.0,Cazado con red de suelo,muerto
A,3010951,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,15,7,1987,Pinares de Hinojos,Hinojos,Huelva,2.0,0.0,PND,48,433.6033444087464,Anillamiento,1987-07-15,anillamiento,1987-09-01,El Marmol,Puebla del Rio,Sevilla,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,2,0,M. Vazquez,46.0,69.0,Cazado con red de suelo,muerto
A,3027893,Spotless Starling,Sturnus unicolor,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,28,1,1989,Lucio Poco Abrigo,Puebla del Rio,Sevilla,4.0,0.0,M. Vazquez,220,407.4810089617044,Anillamiento,1989-01-28,anillamiento,1989-09-05,Vuelta la Arena,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,0,Cazador,,,Cazado con red de suelo,muerto
A,3036532,Azure-winged Magpie,Cyanopica cyanus,"Corvidae (Crows, Jays, and Magpies)",Passeriformes,"Jays, Magpies, Crows, and Ravens",24,9,1994,Torrecuadros,Hinojos,Huelva,3.0,0.0,J Ayala,2557,433.6033444087464,Anillamiento,1994-09-24,anillamiento,2001-09-24,Torrecuadros,Hinojos,Huelva,-6.386442799999999,37.1467738,-3.74922,40.46366700000001,A,0,M. Vazquez,2554.0,1.0,control,control
A,5055319,Eurasian Jackdaw,Corvus monedula,"Corvidae (Crows, Jays, and Magpies)",Passeriformes,"Jays, Magpies, Crows, and Ravens",28,10,2002,Cañada de los Pajaros,Puebla del Rio,Sevilla,3.0,0.0,CDP,1265,407.4810089617044,Anillamiento,2002-10-28,anillamiento,2006-04-15,Dehesa de Abajo,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,A,0,M. Vazquez,1265.0,6.0,control,control
A,L262573,Cetti's Warbler,Cettia cetti,Scotocercidae (Bush Warblers and Allies),Passeriformes,Bush Warblers and Allies,14,10,1999,La Marmoleja,Puebla del Rio,Sevilla,2.0,0.0,M. Vazquez,727,407.4810089617044,Anillamiento,1999-10-14,anillamiento,2001-10-10,Cantaritas,Puebla del Rio,Sevilla,-6.063133,37.2694065,-3.74922,40.46366700000001,4,2,JL Arroyo,727.0,19.0,control,control
