MODO,METAL,NOMBRE_COMUN,ESPECIE,FAMILIA,ORDEN,GRUPO,DIA,MES,AÑO,LOCALIDAD,PAIS,EDAD,SEXO,ANILLADOR,Dias,Kms,Observaciones,FECHA CONTROL 1,Observaciones simple,FECHA CONTROL 2,LOCALIDAD CONTROL 2,PAIS CONTROL 2,LONGITUDE CONTROL 1,LATITUDE CONTROL 1,LONGITUDE CONTROL 2,LATITUDE CONTROL 2,EDAD CONTROL 2,SEXO CONTROL 2,ANILLADOR CONTROL 2,Dias anotados,Kms anotados,Observaciones control 2,Observaciones simple control 2
A,5935059,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,21,7,1996,"Averbode, Brabant",Belgica,3,0,Extranjero,484,1761.4392458631137,Anillamiento,1996-07-21,anillamiento,1997-11-17,"La Marmoleja, Puebla del Rio, Sevilla",España,4.977454,51.0305467,-6.063133,37.2694065,4,0,M. Vazquez,484.0,1761.0,control ,control
A,6442053,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,3,9,1997,"Assenede, Oost Vlaanderen, Flandes Oriental",Belgica,3,1,Extranjero,145,1734.1720371891354,Anillamiento,1997-09-03,anillamiento,1998-01-26,"La Marmoleja, Puebla del Rio, Sevilla",España,3.7511451,51.2269689,-6.063133,37.2694065,5,1,M. Vazquez,145.0,1734.0,control ,control
A,8525141,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,17,8,2003,"Veurne, West Vlaanderen, Flandes",Belgica,3,1,Extranjero,58,1784.9829633031695,Anillamiento,2003-08-17,anillamiento,2003-10-14,"Vejer de la Frontera, Cadiz",España,2.6680397,51.073177,-5.9667359,36.252034,3,1,M. Vazquez,58.0,1781.0,control ,control
A,L110210,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,7,12,1999,"Brazo del Este, Puebla del Rio, Sevilla",España,4,2,Zamalla,261,1458.7177373664297,Anillamiento,1999-12-07,anillamiento,2000-08-24,"Saint Vigor D´Ymonville, Seine Maritime",Francia,-6.0500532,37.2139446,0.360227,49.495267,4,2,Extranjero,261.0,1454.0,control ,control
A,L240620,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,3,1,1999,"Laguna del Gobierno, Lantejuela,Sevilla",España,5,1,Zamalla,856,1909.5109616340912,Anillamiento,1999-01-03,anillamiento,2001-05-08,"Mokkeban, Laaxum, Friesland",Holanda,-5.2270807,37.3626595,5.412757,52.8525086,4,1,Extranjero,856.0,1909.0,control ,control
A,3284439,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,22,8,1996,"Chenac, Saint Seurin D´Uzet, Charente Maritime",Francia,2,1,Extranjero,522,1014.7241317679652,Anillamiento,1996-08-22,anillamiento,1998-01-26,"La Marmoleja, Puebla del Rio, Sevilla",España,-0.8153862,45.512867,-6.063133,37.2694065,4,1,M. Vazquez,522.0,1012.0,control ,control
C,3284439,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,26,1,1998,"La Marmoleja, Puebla del Rio, Sevilla",España,4,1,M. Vazquez,617,0.0,control ,1998-01-26,control,1999-10-05,"La Marmoleja, Puebla del Rio, Sevilla",España,-6.063133,37.2694065,-6.063133,37.2694065,4,1,M. Vazquez,1139.0,1012.0,control ,control
A,5019843,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,1,9,2004,"Citerne Nord, Floirac, Charente Maritime",Francia,4,1,Extranjero,394,1011.3853255398964,Anillamiento,2004-09-01,anillamiento,2005-09-30,"Caño Navarro, Coria del Rio, Sevilla",España,-0.7489209,45.477528,-6.0533598,37.2882628,4,1,M. Vazquez,394.0,1011.0,control ,control
A,F901728,Bluethroat,Luscinia svecica,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,3,7,1997,"Ballum, Hollum, Ameland",Holanda,4,1,Extranjero,221,2011.5069050090287,Anillamiento,1997-07-03,anillamiento,1998-02-09,"La Marmoleja, Puebla del Rio, Sevilla",España,5.639647999999999,53.4393987,-6.063133,37.2694065,4,1,M. Vazquez,221.0,2012.0,control ,control
A,A979315,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,20,9,1998,"Voslapper Groden, Weser Ems, Excep Islas",Alemania,4,0,Extranjero,126,2010.73654116722,Anillamiento,1998-09-20,anillamiento,1999-01-24,"Refugio de las Serpientes, Estepa, Sevilla",España,8.977782663562657,52.55581801396313,-4.8792939,37.2917592,4,0,M. Vazquez,126.0,2070.0,control ,control
A,6789630,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,24,9,1998,"Oud Turnhout, Antwerpen, Amberes",Belgica,2,0,Extranjero,64,1770.7042017793303,Anillamiento,1998-09-24,anillamiento,1998-11-27,"El Alamillo, Sevilla",España,4.982241999999999,51.3179033,-5.993313499999999,37.4175931,2,0,M. Vazquez,64.0,1771.0,control ,control
A,K624535,European Robin,Erithacus rubecula,Muscicapidae (Old World Flycatchers),Passeriformes,Old World Flycatchers,28,9,1994,"Castione Della Presolana, Bergamo",Italia,4,0,Extranjero,409,1673.8014624161608,Anillamiento,1994-09-28,anillamiento,1995-11-11,"El Cuervo, Lebrija, Sevilla",España,10.035859,45.9078975,-6.0385235,36.8527976,2,0,Zamalla,409.0,1676.0,Cazada,muerto
A,3064312,Eurasian Blackbird,Turdus merula,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,3,12,1996,"Valle de Hecho, Huesca",España,2,2,Extranjero,752,792.1757021128676,Anillamiento,1996-12-03,anillamiento,1998-12-25,"Lure, Roye, Haute Saone",Francia,-0.7342734,42.7248135,6.54001,47.66857299999999,2,0,Zamalla,752.0,820.0,Encontrado muerto,muerto
A,3090328,Eurasian Blackbird,Turdus merula,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,12,12,1997,"El Alamillo, Sevilla",España,3,2,Extranjero,122,875.179371920099,Anillamiento,1997-12-12,anillamiento,1998-04-13,"Rimont, Ariege",Francia,-5.993313499999999,37.4175931,1.281053,42.995126,2,0,Zamalla,122.0,1574.0,Capturada por buho o rapaz,muerto
A,P464837,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,10,10,1989,"Lagskar, Lemland Ahvenanmaa, Aland",Finlandia,4,0,Extranjero,431,2998.671128332484,Anillamiento,1989-10-10,anillamiento,1990-12-15,"Badajoz, Badajoz",España,19.9207042,59.8391442,-6.9706535,38.8794495,4,0,M. Vazquez,430.0,2995.0,Cazado con escopeta,muerto
A,3X20438,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,11,10,1976,"Zulte, Oost Vlaanderen, Flandes Oriental",Belgica,2,0,Extranjero,410,1614.9131780732862,Anillamiento,1976-10-11,anillamiento,1977-11-25,"Constantina, Sevilla",España,3.4438618,50.9219223,-5.6037465,37.887709,2,0,M. Vazquez,410.0,1612.0,Cazado con escopeta,muerto
A,3X24067,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,21,11,1976,"Zulte, Oost Vlaanderen, Flandes Oriental",Belgica,2,0,Extranjero,405,1614.9131780732862,Anillamiento,1976-11-21,anillamiento,1977-12-31,"Constantina, Sevilla",España,3.4438618,50.9219223,-5.6037465,37.887709,2,0,M. Vazquez,405.0,1612.0,Cazado con escopeta,muerto
A,13Z8467,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,1,11,1983,"Retie, Antwerpen, Amberes",Belgica,2,0,Extranjero,2236,1762.4011369888929,Anillamiento,1983-11-01,anillamiento,1989-12-15,"El Viso del Alcor, Sevilla",España,5.084274499999999,51.2673661,-5.721781099999999,37.3886862,2,0,M. Vazquez,2236.0,1759.0,Cazado con escopeta,muerto
A,P285721,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,13,6,1972,"Karkkila, Uusimaa, Nyland",Finlandia,2,1,Extranjero,573,3269.4845087093763,Anillamiento,1972-06-13,anillamiento,1974-01-07,"Finca Campanilla, Constantina, Sevilla",España,24.2092424,60.535052,-5.6037465,37.887709,2,0,M. Vazquez,573.0,3264.0,Cazado con escopeta,muerto
A,P429282,Redwing,Turdus iliacus,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,29,6,1987,"Yjapa, Hame, Tavastehus",Finlandia,1,0,Extranjero,4530,3311.017855372751,Anillamiento,1987-06-29,anillamiento,1999-11-23,"Constantina, Sevilla",España,24.4590243,60.9928787,-5.6037465,37.887709,2,0,M. Vazquez,4530.0,3242.0,Cazado con escopeta fecha carta,muerto
A,NA063066,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,2,7,1997,"Falkensee, Postdam",Alemania,5,2,Extranjero,577,2221.9678181824,Anillamiento,1997-07-02,anillamiento,1999-01-30,"Marchena, Sevilla",España,13.0770003,52.562044,-5.4162096,37.3271048,2,0,M. Vazquez,577.0,2219.0,Cazado con escopeta,muerto
A,NA092953,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,9,8,2003,"Reifenstein, Sachsen & Thuringen",Alemania,3,0,Extranjero,120,1944.729511838778,Anillamiento,2003-08-09,anillamiento,2003-12-07,"Herrera del Duque, Badajoz",España,13.2017384,51.1045407,-5.050761200000001,39.1686078,3,0,M. Vazquez,120.0,1796.0,Cazado con escopeta,muerto
A,16Z39840,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,2,10,1996,"Awirs, Luik, Lieja",Belgica,3,0,Extranjero,835,1649.04275367987,Anillamiento,1996-10-02,anillamiento,1999-01-15,"Guadalcanal, Sevilla",España,5.4061097,50.5999117,-5.8205506,38.0924974,2,0,M. Vazquez,835.0,1646.0,Cazado con escopeta,muerto
A,19Z16266,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,1,10,2002,"Brecht, Antwerpen, Amberes",Belgica,3,0,Extranjero,129,1783.0001827297638,Anillamiento,2002-10-01,anillamiento,2003-02-07,"Olvera de la Sierra, Cadiz",España,4.6380512,51.3497216,-5.259955499999999,36.9352388,2,0,M. Vazquez,129.0,1782.0,Cazado con escopeta,muerto
A,8911871,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,23,9,1992,"Christianso, Ertholmene, Bornholm",Dinamarca,3,0,Extranjero,2617,2461.3525694693167,Anillamiento,1992-09-23,anillamiento,1999-11-23,"Constantina, Sevilla",España,14.8668836,55.160428,-5.6037465,37.887709,2,0,M. Vazquez,2617.0,2483.0,Cazado con escopeta fecha carta,muerto
A,8A08324,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,17,10,2005,"Hanstholm, Jylland",Dinamarca,3,0,Extranjero,59,2468.7263363590973,Anillamiento,2005-10-17,anillamiento,2005-12-15,"Dehesa de Abajo, Puebla del Rio, Sevilla",España,8.617668000000002,57.112861,-6.171473199999999,37.2056808,3,0,M. Vazquez,59.0,2476.0,Cazado con escopeta,muerto
A,3090351,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,1,1,1998,"El Alamillo, Sevilla",España,5,0,M. Vazquez,896,2442.9819731867187,Anillamiento,1998-01-01,anillamiento,2000-06-15,"Svanholm Estate, Skibby, Sjaelland",Dinamarca,-5.993313499999999,37.4175931,11.9596775,55.7520959,4,0,Particular,896.0,2443.0,Atropellado,muerto
A,GC44024,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,20,10,1973,"Arzon, Morbihan",Francia,3,0,Extranjero,1350,1095.817662418492,Anillamiento,1973-10-20,anillamiento,1977-07-01,"Constantina, Sevilla",España,-2.8936108,47.5493947,-5.6037465,37.887709,2,0,M. Vazquez,1350.0,1098.0,Cazado con escopeta fecha carta,muerto
A,P533198,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,21,9,2003,"Jurmo, Hame, Tavastehus",Finlandia,3,0,Extranjero,77,3130.33170370628,Anillamiento,2003-09-21,anillamiento,2003-12-07,"Malpartida de Plasencia, Caceres",España,24.4590243,60.9928787,-6.0454196,39.97892239999999,2,0,M. Vazquez,77.0,2926.0,Cazado con escopeta,muerto
A,T049835,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,4,6,1990,Girionys,Lituania,1,0,Extranjero,559,2971.256389760464,Anillamiento,1990-06-04,anillamiento,1991-12-15,"El Viso del Alcor, Sevilla",España,24.048615,54.8601229,-5.721781099999999,37.3886862,3,0,M. Vazquez,559.0,2970.0,Cazado con escopeta,muerto
A,KV01761,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,4,10,1999,"Ventes Ragas, Silute",Lituania,3,0,Extranjero,441,2899.957931659927,Anillamiento,1999-10-04,anillamiento,2000-12-18,"Hinojos, Huelva",España,21.2020909,55.346753,-6.386442799999999,37.1467738,2,0,M. Vazquez,441.0,2883.0,Cazado con escopeta,muerto
A,4425202,Song Thrush,Turdus philomelos,Turdidae (Thrushes and Allies),Passeriformes,Thrushes,1,10,1998,"Faro de Falsterbo, Malmohus",Suecia,3,0,Extranjero,50,2446.8724547470383,Anillamiento,1998-10-01,anillamiento,1998-11-20,"Gerena, Sevilla",España,12.8415278,55.397121,-6.173911599999999,37.541357,3,0,M. Vazquez,50.0,2442.0,Cazado con escopeta,muerto
A,191338,Eurasian Penduline-Tit,Remiz pendulinus,Remizidae (Penduline-Tits),Passeriformes,Penduline-Tits and Verdin,3,12,1987,"Vuelta El Cojo, Puebla del Rio, Sevilla",España,3,2,M. Vazquez,639,2231.594393410954,Anillamiento,1987-12-03,anillamiento,1989-09-02,"Semlim, Rathenow, Postdam",Alemania,-6.063133,37.2694065,12.3839924,52.6504154,4,2,Extranjero,639.0,2389.0,control,control
A,VT56739,Common Chaffinch,Fringilla coelebs,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",9,9,2005,"Ventes Ragas, Silute",Lituania,3,2,Zamalla,184,2819.3344828921317,Anillamiento,2005-09-09,anillamiento,2006-03-12,"Laguna del Gobierno, Lantejuela,Sevilla",España,21.2020909,55.346753,-5.2270807,37.3626595,4,2,Extranjero,184.0,2815.0,control,control
A,E626836,Brambling,Fringilla montifringilla,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",5,10,1986,"Lanenen, Berna",Suiza,3,2,Extranjero,411,1541.3964723075412,Anillamiento,1986-10-05,anillamiento,1987-11-20,"Rio Viejo, Coria del Rio, Sevilla",España,7.4474468,46.9479739,-5.9940643,37.2814378,4,2,M. Vazquez,410.0,1498.0,Cazada con red de tiro no se libera,muerto
A,25V53778,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",2,5,1986,"Herve, Lieja",Belgica,2,1,Extranjero,258,1764.861096751178,Anillamiento,1986-05-02,anillamiento,1987-01-15,"Los Palacios, Sevilla",España,5.7959114,50.6439529,-5.9244808,37.1584636,1,0,M. Vazquez,258.0,1765.0,Cazada con red de tiro no se libera,muerto
A,32V18367,European Greenfinch,Chloris chloris,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",23,4,1990,"Awirs, Luik, Lieja",Belgica,5,1,Extranjero,194,1723.8044312352254,Anillamiento,1990-04-23,anillamiento,1990-11-03,"El Campanario, Aznalcollar, Sevilla",España,5.4061097,50.5999117,-6.2681327,37.5191373,2,0,M. Vazquez,,,Cazada con red de tiro no se libera,muerto
A,2348507,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",10,10,1986,"Merksplas, Antwerpen, Amberes",Belgica,6,1,Extranjero,33,1728.120068998406,Anillamiento,1986-10-10,anillamiento,1986-11-12,"Lora del Rio, Sevilla",España,4.8643467,51.3541789,-5.52761,37.6556349,2,0,M. Vazquez,32.0,1730.0,Cazada,muerto
A,2347511,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",4,10,1986,"Merksplas, Antwerpen, Amberes",Belgica,6,2,Extranjero,52,1786.8497160383174,Anillamiento,1986-10-04,anillamiento,1986-11-25,"Cortijo Atalaya, Puebla del Rio, Sevilla",España,4.8643467,51.3541789,-6.0608836,37.2707374,2,0,M. Vazquez,51.0,1789.0,Cazada,muerto
A,7981170,Eurasian Linnet,Linaria cannabina,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",23,9,2002,"Kasterlee, Antwerpen, Amberes",Belgica,2,2,Extranjero,83,1764.9249712812466,Anillamiento,2002-09-23,anillamiento,2002-12-15,"Alcala de Guadaira, Sevilla",España,4.9673618,51.2404924,-5.8418054,37.3396769,2,0,M. Vazquez,83.0,1768.0,Cazada,muerto
A,2969854,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",30,10,1996,"Hoeilaart, Brabant",Belgica,3,1,Extranjero,486,1723.2735431441106,Anillamiento,1996-10-30,anillamiento,1998-02-28,"Pilas, Sevilla",España,4.4742969,50.7675858,-6.2986857,37.3034383,4,1,M. Vazquez,486.0,1722.0,control,control
A,927168,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",17,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,480,3336.9078574116224,Anillamiento,1998-01-17,anillamiento,1999-05-12,"Vakkila, Huittinene Turku-Pori, Abo-Bjorneborg",Finlandia,-6.2986857,37.3034383,22.798311,61.13895419999999,2,0,Extranjero,480.0,3331.0,Encontrado muerto,muerto
A,927281,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,1528,2072.9122086741627,Anillamiento,1998-01-24,anillamiento,2002-04-01,"Plauen, Sachsen Anhalt",Alemania,-6.2986857,37.3034383,12.1368679,50.4976133,2,0,Extranjero,1528.0,2067.0,Encontrado muerto,muerto
A,927327,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",24,1,1998,"Pilas, Sevilla",España,4,1,M. Vazquez,415,2020.749611120112,Anillamiento,1998-01-24,anillamiento,1999-03-15,"Hamilton, Strathclyde Region",Gran Bretaña,-6.2986857,37.3034383,-3.435973,55.378051,4,1,Extranjero,415.0,2059.0,control,control
A,927766,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",28,2,1998,"Pilas, Sevilla",España,6,1,M. Vazquez,237,2031.5055279129097,Anillamiento,1998-02-28,anillamiento,1998-10-23,"Stomorska, Isaland Solta, Hrvatsku",Croacia,-6.2986857,37.3034383,16.352327,43.3699384,2,0,Extranjero,237.0,2027.0,Capturada para enjaular,control
A,LF7183,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",19,9,1996,"Neringos Stac., Kursiv Nerija",Lituania,3,1,Extranjero,483,2910.405640786997,Anillamiento,1996-09-19,anillamiento,1998-01-15,"Moguer, Huelva",España,21.0797532,55.4173923,-6.8369079,37.27464,2,0,M. Vazquez,483.0,2912.0,Cazada,muerto
A,H735093,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",27,9,1997,"Rinnleiret, Nord Trondelag",Noruega,3,1,Extranjero,119,3175.6282366584564,Anillamiento,1997-09-27,anillamiento,1998-01-24,"Pilas, Sevilla",España,11.4324138,63.76904500000001,-6.2986857,37.3034383,5,1,M. Vazquez,119.0,3173.0,control,control
A,XC917514,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",31,8,1995,"Gumbaritsy, Leningrado",Rusia,3,1,Extranjero,877,3609.8986400109657,Anillamiento,1995-08-31,anillamiento,1998-01-24,"Pilas, Sevilla",España,30.3609097,59.9310584,-6.2986857,37.3034383,4,1,M. Vazquez,877.0,3802.0,control,control
A,BJ74350,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",5,5,1997,"Mockebo, Oskarshamn, Kalmar",Suecia,5,2,Extranjero,264,2783.0176472150383,Anillamiento,1997-05-05,anillamiento,1998-01-24,"Pilas, Sevilla",España,16.4833329,57.283333,-6.2986857,37.3034383,4,2,M. Vazquez,264.0,2780.0,control,control
A,A816592,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",13,10,1996,"Col de Jaman, Vaud",Suiza,3,1,Extranjero,503,1495.212905561474,Anillamiento,1996-10-13,anillamiento,1998-02-28,"Pilas, Sevilla",España,6.977119999999999,46.4517,-6.2986857,37.3034383,4,1,M. Vazquez,503.0,1491.0,control,control
A,B031074,Eurasian Siskin,Spinus spinus,"Fringillidae (Finches, Euphonias, and Allies)",Passeriformes,"Finches, Euphonias, and Allies",29,9,2001,"Col de Jaman, Vaud",Suiza,3,2,Extranjero,74,1464.3776625405264,Anillamiento,2001-09-29,anillamiento,2001-12-12,"Aracena, Huelva",España,6.977119999999999,46.4517,-6.561888400000001,37.8935487,3,2,M. Vazquez,74.0,1461.0,control,control
A,CT1366,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,29,9,1990,"Kauerlacher, Weiher Bei Karm, Mittelfranken",Alemania,4,1,Radolfzell,78,1923.0603013585396,Anillamiento,1990-09-29,anillamiento,1990-12-16,"Lucio Poco abrigo, Puebla del Rio, Sevilla",España,11.2961562,49.1472894,-6.063133,37.2694065,4,1,M. Vazquez,77.0,1932.0,control,control
A,L796763,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,2,11,2003,"Laguna del Gobierno, Lantejuela,Sevilla",España,3,0,M. Vazquez,1081,1451.7659270262425,Anillamiento,2003-11-02,anillamiento,2006-10-18,"Payerne, Vaud",Suiza,-5.2270807,37.3626595,6.9405663,46.8220266,4,0,Sempach,1081.0,1449.0,control,control
A,SA782570,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,24,1,1988,"Etang de Lanet, Pirineos Orientales",Francia,2,1,Extranjero,298,943.1536446495317,Anillamiento,1988-01-24,anillamiento,1988-11-17,"Lucio Poco abrigo, Puebla del Rio, Sevilla",España,2.539603,42.6012912,-6.063133,37.2694065,2,1,M. Vazquez,,,control,control
A,2979652,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,5,11,1987,"La Capeliere, Arles, Bouches de Rhone",Francia,3,1,Extranjero,822,1143.0852417102155,Anillamiento,1987-11-05,anillamiento,1990-02-04,"Lucio Poco abrigo, Puebla del Rio, Sevilla",España,4.6440961,43.5352055,-6.063133,37.2694065,4,1,M. Vazquez,822.0,1140.0,control,control
A,3323221,Reed Bunting,Emberiza schoeniclus,Emberizidae (Old World Buntings),Passeriformes,Old World Buntings,11,10,1989,"ST Savinien, Charente Maritime",Francia,3,1,Extranjero,402,1055.8124375482764,Anillamiento,1989-10-11,anillamiento,1990-11-17,"Lucio Poco abrigo, Puebla del Rio, Sevilla",España,-0.679295,45.879469,-6.063133,37.2694065,4,1,M. Vazquez,401.0,1057.0,control,control
A,2966907,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,9,2,2003,"Laguna del Gobierno, Lantejuela,Sevilla",España,3,1,M. Vazquez,156,1879.3965001396843,Anillamiento,2003-02-09,anillamiento,2003-07-15,"Lelystad, Ijsselmeerpolders",Holanda,-5.2270807,37.3626595,5.471422,52.51853699999999,2,1,Extranjero,156.0,1879.0,control,control
A,G87899,Common Chiffchaff,Phylloscopus collybita,Phylloscopidae (Leaf Warblers),Passeriformes,Leaf Warblers,8,9,2007,"Landgoed de Hoort, Limburg",Holanda,3,2,Extranjero,43,1760.9268708706836,Anillamiento,2007-09-08,anillamiento,2007-10-21,"Laguna del Gobierno, Lantejuela,Sevilla",España,5.573877899999999,51.2256454,-5.2270807,37.3626595,2,0,M. Vazquez,43.0,1763.0,control,control
A,BD07826,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,20,9,2007,"Villeton, Lot et Garonne",Francia,3,1,Extranjero,44,905.9595375619024,Anillamiento,2007-09-20,anillamiento,2007-11-03,"Laguna del Gobierno, Lantejuela,Sevilla",España,0.2760903,44.3753342,-5.2270807,37.3626595,3,1,M. Vazquez,44.0,913.0,control,control
A,AK02714,Common Reed Warbler,Acrocephalus scirpaceus,Acrocephalidae (Reed Warblers and Allies),Passeriformes,Reed Warblers and Allies,18,6,2005,"Overijssel, Overijssel ",Holanda,1,0,Extranjero,433,1947.9330583630929,Anillamiento,2005-06-18,anillamiento,2006-08-25,"Caño Navarro, Coria del Rio, Sevilla",España,6.5016411,52.4387814,-6.0533598,37.2882628,4,0,M. Vazquez,433.0,1941.0,control,control
A,3196490,European Starling,Sturnus vulgaris,Sturnidae (Starlings),Passeriformes,Starlings and Mynas,22,11,2001,"La Fao, Aznalcazar, Sevilla",España,4,2,M. Vazquez,425,1684.93953461727,Anillamiento,2001-11-22,anillamiento,2003-01-21,"Cast o Sangallo, Roma",Italia,-6.2495425,37.3047112,12.4963655,41.9027835,2,0,Extranjero,425.0,1692.0,Cazada con escopeta,muerto
A,2A168831,Eurasian Blackcap,Sylvia atricapilla,"Sylviidae (Sylviid Warblers, Parrotbills, and Allies)",Passeriformes,Sylviid Warblers,10,11,2007,"Los Toruños, El Puerto de Santa Maria, Cadiz",España,3,2,M. Vazquez,520,1766.7799466210145,Anillamiento,2007-11-10,anillamiento,2009-04-13,"Ubersyren, Gran Ducado de Luxemburgo",Luxemburgo,-6.216287599999999,36.57209599999999,6.277349999999999,49.63287,4,2,Extranjero,520.0,1762.0,control,control
A,P574855,White Wagtail (British),Motacilla alba yarrellii,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,21,8,2002,"Rodbaston, Stafford, Staffordshire",Gran Bretaña,3,0,Extranjero,115,1756.340980988252,Anillamiento,2002-08-21,anillamiento,2002-12-14,"Huelva, Huelva",España,-2.1221925,52.7007167,-6.9427327,37.2619585,3,0,Zamalla,115.0,1755.0,control,control
A,7994732,White Wagtail,Motacilla alba,Motacillidae (Wagtails and Pipits),Passeriformes,Wagtails and Pipits,10,10,2001,"Sourbrodt, Luik, Lieja",Belgica,3,1,Extranjero,478,1739.90889749108,Anillamiento,2001-10-10,anillamiento,2003-01-31,"San Pablo, Sevilla",España,6.11175,50.47895,-5.927562000000001,37.405368,4,1,M. Vazquez,478.0,1742.0,control anilla roja,control
